Salary,Level,Year of Experience,Programming Language,Requirement Language,Description Language,Location,Cluster
20000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
7000000.0,Thực tập sinh,Dưới 1 năm,Khác,Không yêu cầu,en,Hồ Chí Minh,0
2000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hồ Chí Minh,0
18000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
25000000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,2 năm,php,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
23000000.0,Nhân viên,5 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
22500000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,javascript,Không yêu cầu,vi,Hà Nội,1
13000000.0,Nhân viên,Dưới 1 năm,javascript,Không yêu cầu,en,Hà Nội,1
9500000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,2 năm,php,Không yêu cầu,vi,Hà Nội,1
6000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,javascript,Không yêu cầu,vi,Hà Nội,0
30000000.0,Nhân viên,3 năm,java,Không yêu cầu,en,Hồ Chí Minh,2
20000000.0,Nhân viên,2 năm,Khác,tiếng anh,vi,Hồ Chí Minh,1
12000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
14000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
21500000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,1 năm,c++,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,1 năm,c#,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,1 năm,typescript,Không yêu cầu,vi,Khác,1
25000000.0,Nhân viên,1 năm,javascript,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,Khác,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,Khác,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hà Nội,0
11000000.0,Nhân viên,1 năm,c++,Không yêu cầu,vi,Khác,1
11000000.0,Nhân viên,1 năm,c#,Không yêu cầu,vi,Khác,1
11000000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Khác,1
11000000.0,Nhân viên,1 năm,typescript,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
12500000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
35000000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
35000000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
23000000.0,Nhân viên,1 năm,c,tiếng anh,vi,Hà Nội,1
19000000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
19000000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,2 năm,c#,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
12500000.0,Nhân viên,1 năm,java,tiếng nhật,vi,Hà Nội,1
12500000.0,Nhân viên,1 năm,java,tiếng anh,vi,Hà Nội,1
23000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Khác,0
23000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
37500000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,3 năm,c#,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
11000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
8000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
20000000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Hà Nội,1
21500000.0,Nhân viên,3 năm,javascript,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hà Nội,0
12000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
34500000.0,Nhân viên,1 năm,c,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,2
11500000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hà Nội,0
26000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
9000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
18000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
3000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,en,Hồ Chí Minh,0
3000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,en,Hồ Chí Minh,0
3500000.0,Thực tập sinh,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,0
23000000.0,Nhân viên,2 năm,php,Không yêu cầu,vi,Hà Nội,1
25300000.0,Nhân viên,4 năm,Khác,tiếng anh,vi,Hà Nội,2
22500000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,Không yêu cầu kinh nghiệm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,Không yêu cầu kinh nghiệm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
30000000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
30000000.0,Nhân viên,3 năm,php,Không yêu cầu,vi,Hà Nội,1
17500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,c,Không yêu cầu,en,Hà Nội,2
25000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,2
40250000.0,Nhân viên,2 năm,Khác,Không yêu cầu,en,Hà Nội,1
16100000.0,Thực tập sinh,Dưới 1 năm,typescript,Không yêu cầu,en,Hà Nội,0
40000000.0,Trưởng nhóm,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,1 năm,python,Không yêu cầu,vi,Hà Nội,1
30000000.0,Nhân viên,Không yêu cầu kinh nghiệm,java,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
27500000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hà Nội,0
12000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Khác,1
17500000.0,Nhân viên,2 năm,c#,Không yêu cầu,vi,Khác,1
17500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Khác,1
15000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
14000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
17500000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Hồ Chí Minh,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,c++,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
16000000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
40250000.0,Nhân viên,3 năm,c,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,2 năm,php,Không yêu cầu,vi,Hà Nội,1
10500000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hà Nội,0
9000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
9000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Khác,0
1500000.0,Thực tập sinh,Dưới 1 năm,javascript,tiếng anh,vi,Hà Nội,0
1500000.0,Thực tập sinh,Dưới 1 năm,typescript,tiếng anh,vi,Hà Nội,0
1500000.0,Thực tập sinh,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,0
25000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,1 năm,python,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,1 năm,java,Không yêu cầu,vi,Hà Nội,1
12000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
4800000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,java,Không yêu cầu,vi,Khác,0
17000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
35000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hà Nội,0
40000000.0,Nhân viên,3 năm,python,Không yêu cầu,en,Hà Nội,2
40000000.0,Nhân viên,3 năm,java,Không yêu cầu,en,Hà Nội,2
40250000.0,Nhân viên,3 năm,javascript,Không yêu cầu,en,Hồ Chí Minh,2
4800000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Khác,0
3750000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,python,tiếng anh,en,Khác,0
3750000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,java,tiếng anh,en,Khác,0
3750000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,php,tiếng anh,en,Khác,0
3750000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,c,tiếng anh,en,Khác,0
3750000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,javascript,tiếng anh,en,Khác,0
12500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
20000000.0,Nhân viên,1 năm,kotlin,Không yêu cầu,vi,Khác,1
20000000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Khác,1
20000000.0,Nhân viên,1 năm,java,Không yêu cầu,vi,Khác,1
11500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
32500000.0,Nhân viên,3 năm,c++,tiếng anh,en,Khác,2
32500000.0,Nhân viên,3 năm,c,tiếng anh,en,Khác,2
30000000.0,Nhân viên,3 năm,c++,Không yêu cầu,en,Hà Nội,2
30000000.0,Nhân viên,3 năm,python,Không yêu cầu,en,Hà Nội,2
30000000.0,Nhân viên,3 năm,java,Không yêu cầu,en,Hà Nội,2
25000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
10000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Khác,1
16000000.0,Trưởng nhóm,5 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
22000000.0,Nhân viên,2 năm,python,tiếng anh,vi,Hồ Chí Minh,1
18500000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
4000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hà Nội,0
27600000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,tiếng anh,en,Hà Nội,2
13500000.0,Nhân viên,1 năm,php,Không yêu cầu,vi,Hồ Chí Minh,1
17500000.0,Nhân viên,1 năm,java,tiếng anh,vi,Hà Nội,1
12000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
10500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Trưởng nhóm,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
12500000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hà Nội,1
35000000.0,Nhân viên,3 năm,java,tiếng anh,vi,Hà Nội,1
9000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
12000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,java,Không yêu cầu,vi,Hà Nội,1
35000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,en,Hà Nội,0
19000000.0,Nhân viên,2 năm,javascript,tiếng anh,vi,Hồ Chí Minh,2
2500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hồ Chí Minh,0
16000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,en,Hà Nội,0
40000000.0,Nhân viên,1 năm,javascript,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Hà Nội,1
40000000.0,Nhân viên,1 năm,java,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,javascript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,java,tiếng anh,vi,Hà Nội,1
10500000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
12500000.0,Nhân viên,Dưới 1 năm,Khác,tiếng nhật,vi,Hà Nội,1
7000000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hồ Chí Minh,1
3000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,en,Hồ Chí Minh,0
35000000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hồ Chí Minh,1
34500000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
11000000.0,Nhân viên,1 năm,php,Không yêu cầu,vi,Hà Nội,1
11000000.0,Nhân viên,1 năm,javascript,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
1500000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hồ Chí Minh,0
12500000.0,Nhân viên,2 năm,c#,Không yêu cầu,vi,Hà Nội,1
12500000.0,Nhân viên,2 năm,c,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,c,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,java,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
35000000.0,Trưởng/Phó phòng,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hà Nội,0
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
16000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
12500000.0,Nhân viên,Dưới 1 năm,php,Không yêu cầu,vi,Khác,1
10500000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
17500000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
32500000.0,Nhân viên,2 năm,Khác,tiếng nhật,vi,Hà Nội,1
5000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hà Nội,0
8000000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
26500000.0,Nhân viên,2 năm,Khác,tiếng nhật,vi,Hà Nội,1
21500000.0,Nhân viên,2 năm,Khác,tiếng nhật,vi,Hà Nội,1
4250000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hà Nội,1
13500000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
22500000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
17500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
34500000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
17500000.0,Nhân viên,1 năm,python,tiếng anh,vi,Khác,1
17500000.0,Nhân viên,1 năm,php,tiếng anh,vi,Khác,1
17500000.0,Nhân viên,1 năm,java,tiếng anh,vi,Khác,1
20000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,en,Hà Nội,2
20000000.0,Nhân viên,2 năm,kotlin,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Khác,1
20000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
16500000.0,Nhân viên,1 năm,dart,Không yêu cầu,vi,Hà Nội,1
10500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
23000000.0,Nhân viên,1 năm,c,Không yêu cầu,vi,Hà Nội,1
23000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,javascript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,typescript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,javascript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,typescript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,python,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,javascript,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,java,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,Dưới 1 năm,typescript,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,c++,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,python,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,3 năm,java,Không yêu cầu,vi,Hà Nội,1
8500000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Hà Nội,0
11000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
18000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
11500000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,java,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,Dưới 1 năm,python,tiếng anh,en,Hồ Chí Minh,2
9000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
40000000.0,Trưởng/Phó phòng,3 năm,Khác,tiếng anh,vi,Hà Nội,1
27500000.0,Nhân viên,3 năm,php,tiếng anh,en,Hà Nội,2
10500000.0,Nhân viên,Dưới 1 năm,php,tiếng anh,en,Hà Nội,2
10500000.0,Nhân viên,Dưới 1 năm,javascript,tiếng anh,en,Hà Nội,2
23000000.0,Nhân viên,1 năm,Khác,tiếng nhật,vi,Hà Nội,1
16100000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
11500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
13500000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hồ Chí Minh,1
12500000.0,Nhân viên,1 năm,Khác,tiếng anh,vi,Hà Nội,1
12500000.0,Nhân viên,Dưới 1 năm,c#,tiếng anh,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
27500000.0,Trưởng nhóm,3 năm,Khác,tiếng anh,vi,Hồ Chí Minh,2
10000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hồ Chí Minh,0
28750000.0,Nhân viên,1 năm,Khác,tiếng anh,en,Hà Nội,2
12500000.0,Nhân viên,Dưới 1 năm,Khác,tiếng anh,vi,Hà Nội,1
35000000.0,Nhân viên,2 năm,Khác,tiếng anh,vi,Hà Nội,1
27500000.0,Nhân viên,3 năm,javascript,Không yêu cầu,vi,Hà Nội,1
15000000.0,Nhân viên,2 năm,Khác,tiếng anh,vi,Hà Nội,1
4000000.0,Thực tập sinh,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hà Nội,0
9000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
13000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
25000000.0,Trưởng/Phó phòng,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,Không yêu cầu,vi,Hà Nội,1
11500000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hồ Chí Minh,0
16000000.0,Nhân viên,2 năm,Khác,tiếng anh,vi,Hồ Chí Minh,1
10000000.0,Nhân viên,Không yêu cầu kinh nghiệm,php,Không yêu cầu,vi,Hà Nội,1
10000000.0,Nhân viên,Không yêu cầu kinh nghiệm,javascript,Không yêu cầu,vi,Hà Nội,0
16000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
16000000.0,Nhân viên,2 năm,Khác,Không yêu cầu,vi,Hà Nội,1
9000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,Dưới 1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,3 năm,Khác,tiếng anh,vi,Hà Nội,1
29500000.0,Nhân viên,2 năm,python,Không yêu cầu,vi,Hà Nội,1
25000000.0,Nhân viên,1 năm,Khác,Không yêu cầu,vi,Hà Nội,1
30000000.0,Nhân viên,3 năm,javascript,Không yêu cầu,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,c++,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,python,tiếng anh,vi,Hà Nội,1
20000000.0,Nhân viên,2 năm,c,tiếng anh,vi,Hà Nội,1
7000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Khác,0
7000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,tiếng anh,vi,Khác,0
29900000.0,Nhân viên,3 năm,Khác,Không yêu cầu,en,Hồ Chí Minh,2
24000000.0,Nhân viên,Không yêu cầu kinh nghiệm,Khác,Không yêu cầu,vi,Hà Nội,0
29000000.0,Nhân viên,2 năm,javascript,Không yêu cầu,vi,Hà Nội,1
